loss,reward,episode,frame_number,epsilon,q_vals
0,0.0,0,1056,1.0,0
0,0.0,0,1060,1.0,0
0,0.0,0,1064,1.0,0
0,0.0,0,1068,1.0,0
0,0.0,0,1072,1.0,0
0,0.0,0,1076,1.0,0
0,0.0,0,1080,1.0,0
0,0.0,0,1084,1.0,0
0,0.0,0,1088,1.0,0
0,0.0,0,1092,1.0,0
0,0.0,0,1096,1.0,0
0,0.0,0,1100,1.0,0
0,0.0,0,1104,1.0,0
0,0.0,0,1108,1.0,0
0,0.0,0,1112,1.0,0
0,0.0,0,1116,1.0,0
0,0.0,0,1120,1.0,0
0,0.0,0,1124,1.0,0
0,0.0,0,1128,1.0,0
0,0.0,0,1132,1.0,0
0,0.0,0,1136,1.0,0
0,0.0,0,1140,1.0,0
0,0.0,0,1144,1.0,0
0,0.0,0,1148,1.0,0
0,0.0,0,1152,1.0,0
0,0.0,0,1156,1.0,0
0,0.0,0,1160,1.0,0
0,0.0,0,1164,1.0,0
0,0.0,0,1168,1.0,0
0,0.0,0,1172,1.0,0
0,0.0,0,1176,1.0,0
0,0.0,0,1180,1.0,0
0,0.0,0,1184,1.0,0
0,0.0,0,1188,1.0,0
0,0.0,0,1192,1.0,0
0,0.0,0,1196,1.0,0
0,0.0,0,1200,1.0,0
0,0.0,0,1204,0.98,0
0,0.0,0,1208,0.98,0
0,0.0,0,1212,0.98,0
0,0.0,0,1216,0.98,0
0,0.0,0,1220,0.98,0
